concept id	name	element file id
FMA45623	systemic arterial system	FJ3417
FMA45623	systemic arterial system	FJ3420
FMA45623	systemic arterial system	FJ3421
FMA45623	systemic arterial system	FJ3427
FMA45623	systemic arterial system	FJ3432
FMA45623	systemic arterial system	FJ3437
FMA45623	systemic arterial system	FJ3439
FMA45623	systemic arterial system	FJ3442
FMA45623	systemic arterial system	FJ3446
FMA45623	systemic arterial system	FJ3464
FMA45623	systemic arterial system	FJ3466
FMA45623	systemic arterial system	FJ3467
FMA45623	systemic arterial system	FJ3468
FMA45623	systemic arterial system	FJ3472
FMA45623	systemic arterial system	FJ3476
FMA45623	systemic arterial system	FJ3479
FMA45623	systemic arterial system	FJ3481
FMA45623	systemic arterial system	FJ3483
FMA45623	systemic arterial system	FJ3494
FMA45623	systemic arterial system	FJ3499
FMA45623	systemic arterial system	FJ3511
FMA45623	systemic arterial system	FJ3514
FMA45623	systemic arterial system	FJ3515
FMA45623	systemic arterial system	FJ3516
FMA45623	systemic arterial system	FJ3517
FMA45623	systemic arterial system	FJ3518
FMA45623	systemic arterial system	FJ3519
FMA45623	systemic arterial system	FJ3520
FMA45623	systemic arterial system	FJ3529
FMA45623	systemic arterial system	FJ3532
FMA45623	systemic arterial system	FJ3534
FMA45623	systemic arterial system	FJ3542
FMA45623	systemic arterial system	FJ3544
FMA45623	systemic arterial system	FJ3553
FMA45623	systemic arterial system	FJ3564
FMA45623	systemic arterial system	FJ3565
FMA45623	systemic arterial system	FJ3567
FMA45623	systemic arterial system	FJ3569
FMA45623	systemic arterial system	FJ3576
FMA45623	systemic arterial system	FJ3579
FMA45623	systemic arterial system	FJ3581
FMA45623	systemic arterial system	FJ3582
FMA45623	systemic arterial system	FJ3584
FMA45623	systemic arterial system	FJ3586
FMA45623	systemic arterial system	FJ3590
FMA45623	systemic arterial system	FJ3594
FMA45623	systemic arterial system	FJ3604
FMA45623	systemic arterial system	FJ3614
FMA45623	systemic arterial system	FJ3617
FMA45623	systemic arterial system	FJ3619
FMA45623	systemic arterial system	FJ3620
FMA45623	systemic arterial system	FJ3621
FMA45623	systemic arterial system	FJ3622
FMA45623	systemic arterial system	FJ3623
FMA45623	systemic arterial system	FJ3624
FMA45623	systemic arterial system	FJ3625
FMA45623	systemic arterial system	FJ3626
FMA45623	systemic arterial system	FJ3638
FMA45623	systemic arterial system	FJ3640
FMA45623	systemic arterial system	FJ3644
FMA45623	systemic arterial system	FJ3656
FMA45626	systemic venous system	FJ1993
FMA45626	systemic venous system	FJ2417
FMA45626	systemic venous system	FJ2419
FMA45626	systemic venous system	FJ2421
FMA45626	systemic venous system	FJ2423
FMA45626	systemic venous system	FJ2424
FMA45626	systemic venous system	FJ2427
FMA45626	systemic venous system	FJ2430
FMA45626	systemic venous system	FJ2433
FMA45626	systemic venous system	FJ2434
FMA45626	systemic venous system	FJ2436
FMA45626	systemic venous system	FJ2437
FMA45626	systemic venous system	FJ2439
FMA45626	systemic venous system	FJ2667
FMA45626	systemic venous system	FJ2668
FMA45626	systemic venous system	FJ2670
FMA45626	systemic venous system	FJ2671
FMA45626	systemic venous system	FJ2672
FMA45626	systemic venous system	FJ2673
FMA45626	systemic venous system	FJ2674
FMA45626	systemic venous system	FJ2675
FMA45626	systemic venous system	FJ2676
FMA45626	systemic venous system	FJ2677
FMA45626	systemic venous system	FJ2692
FMA45626	systemic venous system	FJ2693
FMA45626	systemic venous system	FJ2694
FMA45626	systemic venous system	FJ2695
FMA45626	systemic venous system	FJ2696
FMA45626	systemic venous system	FJ2697
FMA45626	systemic venous system	FJ2698
FMA45626	systemic venous system	FJ2699
FMA45626	systemic venous system	FJ2700
FMA45626	systemic venous system	FJ2714
FMA45626	systemic venous system	FJ2715
FMA45626	systemic venous system	FJ2716
FMA45626	systemic venous system	FJ2717
FMA45626	systemic venous system	FJ2718
FMA45626	systemic venous system	FJ2719
FMA45626	systemic venous system	FJ2720
FMA45626	systemic venous system	FJ2721
FMA45626	systemic venous system	FJ2722
FMA45626	systemic venous system	FJ2723
FMA45626	systemic venous system	FJ2724
FMA45626	systemic venous system	FJ2727
FMA45626	systemic venous system	FJ2728
FMA45626	systemic venous system	FJ2729
FMA45626	systemic venous system	FJ2731
FMA45626	systemic venous system	FJ3416
FMA45626	systemic venous system	FJ3441
FMA45626	systemic venous system	FJ3447
FMA45626	systemic venous system	FJ3448
FMA45626	systemic venous system	FJ3449
FMA45626	systemic venous system	FJ3450
FMA45626	systemic venous system	FJ3451
FMA45626	systemic venous system	FJ3452
FMA45626	systemic venous system	FJ3465
FMA45626	systemic venous system	FJ3469
FMA45626	systemic venous system	FJ3470
FMA45626	systemic venous system	FJ3471
FMA45626	systemic venous system	FJ3480
FMA45626	systemic venous system	FJ3482
FMA45626	systemic venous system	FJ3484
FMA45626	systemic venous system	FJ3522
FMA45626	systemic venous system	FJ3523
FMA45626	systemic venous system	FJ3524
FMA45626	systemic venous system	FJ3533
FMA45626	systemic venous system	FJ3566
FMA45626	systemic venous system	FJ3568
FMA45626	systemic venous system	FJ3570
FMA45626	systemic venous system	FJ3571
FMA45626	systemic venous system	FJ3572
FMA45626	systemic venous system	FJ3580
FMA45626	systemic venous system	FJ3583
FMA45626	systemic venous system	FJ3585
FMA45626	systemic venous system	FJ3587
FMA45626	systemic venous system	FJ3607
FMA45626	systemic venous system	FJ3608
FMA45626	systemic venous system	FJ3609
FMA45626	systemic venous system	FJ3618
FMA45626	systemic venous system	FJ3645
FMA45626	systemic venous system	FJ3648
FMA45626	systemic venous system	FJ3649
FMA45626	systemic venous system	FJ3650
FMA45626	systemic venous system	FJ3651
FMA45626	systemic venous system	FJ3652
FMA45626	systemic venous system	FJ3653
FMA45626	systemic venous system	FJ3654
FMA45626	systemic venous system	FJ3659
FMA45628	portal venous system	FJ1853
FMA45628	portal venous system	FJ1883
FMA45628	portal venous system	FJ1893
FMA45628	portal venous system	FJ1913
FMA45628	portal venous system	FJ1914
FMA45628	portal venous system	FJ1916
FMA45628	portal venous system	FJ2386
FMA45628	portal venous system	FJ2404
FMA45628	portal venous system	FJ2405
FMA45628	portal venous system	FJ2409
FMA45628	portal venous system	FJ2415
FMA45628	portal venous system	FJ2416
FMA45628	portal venous system	FJ2816
FMA45628	portal venous system	FJ2818
FMA45628	portal venous system	FJ2819
FMA45628	portal venous system	FJ2820
FMA45628	portal venous system	FJ2821
FMA45628	portal venous system	FJ2822
FMA45628	portal venous system	FJ2823
FMA45628	portal venous system	FJ2824
FMA45628	portal venous system	FJ3071
FMA45628	portal venous system	FJ3072
FMA45628	portal venous system	FJ3073
FMA45628	portal venous system	FJ3074
FMA45628	portal venous system	FJ3075
FMA45628	portal venous system	FJ3076
FMA45628	portal venous system	FJ3077
FMA45628	portal venous system	FJ3081
FMA45628	portal venous system	FJ3082
FMA45628	portal venous system	FJ3083
FMA45628	portal venous system	FJ3086
FMA45628	portal venous system	FJ3088
FMA45628	portal venous system	FJ3089
FMA45628	portal venous system	FJ3090
FMA45628	portal venous system	FJ3091
FMA45628	portal venous system	FJ3092
FMA45628	portal venous system	FJ3093
FMA45628	portal venous system	FJ3095
FMA45628	portal venous system	FJ3096
FMA45628	portal venous system	FJ3102
FMA45628	portal venous system	FJ3103
FMA45628	portal venous system	FJ3104
FMA45628	portal venous system	FJ3105
FMA45628	portal venous system	FJ3106
FMA45628	portal venous system	FJ3107
FMA45628	portal venous system	FJ3108
FMA45628	portal venous system	FJ3109
FMA45628	portal venous system	FJ3110
FMA45628	portal venous system	FJ3111
FMA45628	portal venous system	FJ3112
FMA45628	portal venous system	FJ3113
FMA45628	portal venous system	FJ3114
FMA45628	portal venous system	FJ3115
FMA45628	portal venous system	FJ3116
FMA45628	portal venous system	FJ3117
FMA45628	portal venous system	FJ3122
FMA45628	portal venous system	FJ3123
FMA45628	portal venous system	FJ3124
FMA45628	portal venous system	FJ3125
FMA45628	portal venous system	FJ3126
FMA45628	portal venous system	FJ3127
FMA45628	portal venous system	FJ3128
FMA45659	lower urinary tract	FJ3148
FMA45659	lower urinary tract	FJ3149
FMA45662	lower respiratory tract	FJ2041
FMA45662	lower respiratory tract	FJ2044
FMA45662	lower respiratory tract	FJ2441
FMA45662	lower respiratory tract	FJ2442
FMA45662	lower respiratory tract	FJ2443
FMA45662	lower respiratory tract	FJ2444
FMA45662	lower respiratory tract	FJ2445
FMA45662	lower respiratory tract	FJ2446
FMA45662	lower respiratory tract	FJ2447
FMA45662	lower respiratory tract	FJ2448
FMA45662	lower respiratory tract	FJ2449
FMA45662	lower respiratory tract	FJ2450
FMA45662	lower respiratory tract	FJ2451
FMA45662	lower respiratory tract	FJ2452
FMA45662	lower respiratory tract	FJ2453
FMA45662	lower respiratory tract	FJ2454
FMA45662	lower respiratory tract	FJ2455
FMA45662	lower respiratory tract	FJ2456
FMA45662	lower respiratory tract	FJ2457
FMA45662	lower respiratory tract	FJ2458
FMA45662	lower respiratory tract	FJ2459
FMA45662	lower respiratory tract	FJ2460
FMA45662	lower respiratory tract	FJ2461
FMA45662	lower respiratory tract	FJ2462
FMA45662	lower respiratory tract	FJ2463
FMA45662	lower respiratory tract	FJ2464
FMA45662	lower respiratory tract	FJ2465
FMA45662	lower respiratory tract	FJ2466
FMA45662	lower respiratory tract	FJ2467
FMA45662	lower respiratory tract	FJ2468
FMA45662	lower respiratory tract	FJ2469
FMA45662	lower respiratory tract	FJ2470
FMA45662	lower respiratory tract	FJ2471
FMA45662	lower respiratory tract	FJ2472
FMA45662	lower respiratory tract	FJ2473
FMA45662	lower respiratory tract	FJ2474
FMA45662	lower respiratory tract	FJ2475
FMA45662	lower respiratory tract	FJ2476
FMA45662	lower respiratory tract	FJ2477
FMA45662	lower respiratory tract	FJ2478
FMA45662	lower respiratory tract	FJ2479
FMA45662	lower respiratory tract	FJ2480
FMA45662	lower respiratory tract	FJ2481
FMA45662	lower respiratory tract	FJ2482
FMA45662	lower respiratory tract	FJ2483
FMA45662	lower respiratory tract	FJ2484
FMA45662	lower respiratory tract	FJ2485
FMA45662	lower respiratory tract	FJ2486
FMA45662	lower respiratory tract	FJ2487
FMA45662	lower respiratory tract	FJ2488
FMA45662	lower respiratory tract	FJ2489
FMA45662	lower respiratory tract	FJ2490
FMA45662	lower respiratory tract	FJ2491
FMA45662	lower respiratory tract	FJ2492
FMA45662	lower respiratory tract	FJ2493
FMA45662	lower respiratory tract	FJ2494
FMA45662	lower respiratory tract	FJ2495
FMA45662	lower respiratory tract	FJ2496
FMA45662	lower respiratory tract	FJ2497
FMA45662	lower respiratory tract	FJ2498
FMA45662	lower respiratory tract	FJ2499
FMA45662	lower respiratory tract	FJ2500
FMA45662	lower respiratory tract	FJ2501
FMA45662	lower respiratory tract	FJ2502
FMA45662	lower respiratory tract	FJ2503
FMA45662	lower respiratory tract	FJ2504
FMA45662	lower respiratory tract	FJ2505
FMA45662	lower respiratory tract	FJ2506
FMA45662	lower respiratory tract	FJ2507
FMA45662	lower respiratory tract	FJ2508
FMA45662	lower respiratory tract	FJ2509
FMA45662	lower respiratory tract	FJ2510
FMA45662	lower respiratory tract	FJ2511
FMA45662	lower respiratory tract	FJ2512
FMA45662	lower respiratory tract	FJ2513
FMA45662	lower respiratory tract	FJ2514
FMA45662	lower respiratory tract	FJ2515
FMA45662	lower respiratory tract	FJ2516
FMA45662	lower respiratory tract	FJ2517
FMA45662	lower respiratory tract	FJ2518
FMA45662	lower respiratory tract	FJ2519
FMA45662	lower respiratory tract	FJ2520
FMA45662	lower respiratory tract	FJ2521
FMA45662	lower respiratory tract	FJ2522
FMA45662	lower respiratory tract	FJ2523
FMA45662	lower respiratory tract	FJ2524
FMA45662	lower respiratory tract	FJ2525
FMA45662	lower respiratory tract	FJ2526
FMA45662	lower respiratory tract	FJ2527
FMA45662	lower respiratory tract	FJ2528
FMA45662	lower respiratory tract	FJ2529
FMA45662	lower respiratory tract	FJ2530
FMA45662	lower respiratory tract	FJ2531
FMA45662	lower respiratory tract	FJ2532
FMA45662	lower respiratory tract	FJ2533
FMA45662	lower respiratory tract	FJ2534
FMA45662	lower respiratory tract	FJ2535
FMA45662	lower respiratory tract	FJ2536
FMA45662	lower respiratory tract	FJ2537
FMA45662	lower respiratory tract	FJ2538
FMA45662	lower respiratory tract	FJ2539
FMA45662	lower respiratory tract	FJ2540
FMA45662	lower respiratory tract	FJ2541
FMA45662	lower respiratory tract	FJ2881
FMA45662	lower respiratory tract	FJ2882
FMA45662	lower respiratory tract	FJ2883
FMA45662	lower respiratory tract	FJ2884
FMA45662	lower respiratory tract	FJ2885
FMA45662	lower respiratory tract	FJ2886
FMA45662	lower respiratory tract	FJ2887
FMA45662	lower respiratory tract	FJ2888
FMA45662	lower respiratory tract	FJ2889
FMA45662	lower respiratory tract	FJ2890
FMA45662	lower respiratory tract	FJ2891
FMA45662	lower respiratory tract	FJ2892
FMA45662	lower respiratory tract	FJ2893
FMA45662	lower respiratory tract	FJ2894
FMA45662	lower respiratory tract	FJ2895
FMA45662	lower respiratory tract	FJ2896
FMA45662	lower respiratory tract	FJ2897
FMA45662	lower respiratory tract	FJ2898
FMA45662	lower respiratory tract	FJ2899
FMA45662	lower respiratory tract	FJ2900
FMA45662	lower respiratory tract	FJ2901
FMA45662	lower respiratory tract	FJ2902
FMA45662	lower respiratory tract	FJ2903
FMA45662	lower respiratory tract	FJ2904
FMA45662	lower respiratory tract	FJ2905
FMA45662	lower respiratory tract	FJ2906
FMA45662	lower respiratory tract	FJ2907
FMA45662	lower respiratory tract	FJ2908
FMA45662	lower respiratory tract	FJ2909
FMA45662	lower respiratory tract	FJ2910
FMA45662	lower respiratory tract	FJ2911
FMA45662	lower respiratory tract	FJ2912
FMA45662	lower respiratory tract	FJ2913
FMA45662	lower respiratory tract	FJ2914
FMA45662	lower respiratory tract	FJ2915
FMA45662	lower respiratory tract	FJ2916
FMA45662	lower respiratory tract	FJ2917
FMA45662	lower respiratory tract	FJ2918
FMA45662	lower respiratory tract	FJ2919
FMA45662	lower respiratory tract	FJ2920
FMA45662	lower respiratory tract	FJ2921
FMA45662	lower respiratory tract	FJ2922
FMA45662	lower respiratory tract	FJ2923
FMA45662	lower respiratory tract	FJ2926
FMA45662	lower respiratory tract	FJ2927
FMA45662	lower respiratory tract	FJ2928
FMA45662	lower respiratory tract	FJ2929
FMA45662	lower respiratory tract	FJ2930
FMA45662	lower respiratory tract	FJ2931
FMA45662	lower respiratory tract	FJ2932
FMA45662	lower respiratory tract	FJ2934
FMA45662	lower respiratory tract	FJ2935
FMA45662	lower respiratory tract	FJ2936
FMA45662	lower respiratory tract	FJ2937
FMA45662	lower respiratory tract	FJ2938
FMA45662	lower respiratory tract	FJ2939
FMA45662	lower respiratory tract	FJ2940
FMA45662	lower respiratory tract	FJ2941
FMA45662	lower respiratory tract	FJ2942
FMA45662	lower respiratory tract	FJ2943
FMA45662	lower respiratory tract	FJ2945
FMA45662	lower respiratory tract	FJ2946
FMA45662	lower respiratory tract	FJ2947
FMA45662	lower respiratory tract	FJ2948
FMA45662	lower respiratory tract	FJ2949
FMA45662	lower respiratory tract	FJ2951
FMA45662	lower respiratory tract	FJ2952
FMA45662	lower respiratory tract	FJ2953
FMA45662	lower respiratory tract	FJ2954
FMA45662	lower respiratory tract	FJ2956
FMA45662	lower respiratory tract	FJ2957
FMA45662	lower respiratory tract	FJ2958
FMA45662	lower respiratory tract	FJ2959
FMA45662	lower respiratory tract	FJ2960
FMA45662	lower respiratory tract	FJ2961
FMA45662	lower respiratory tract	FJ2962
FMA45662	lower respiratory tract	FJ2963
FMA45662	lower respiratory tract	FJ2964
FMA45662	lower respiratory tract	FJ2965
FMA45662	lower respiratory tract	FJ2967
FMA45662	lower respiratory tract	FJ2968
FMA45662	lower respiratory tract	FJ2969
FMA45662	lower respiratory tract	FJ2970
FMA45662	lower respiratory tract	FJ2971
FMA45662	lower respiratory tract	FJ2972
FMA45662	lower respiratory tract	FJ2973
FMA45662	lower respiratory tract	FJ2974
FMA45662	lower respiratory tract	FJ2975
FMA45662	lower respiratory tract	FJ2976
FMA45662	lower respiratory tract	FJ2977
FMA45662	lower respiratory tract	FJ2978
FMA45662	lower respiratory tract	FJ2979
FMA45662	lower respiratory tract	FJ2980
FMA45662	lower respiratory tract	FJ2981
FMA45662	lower respiratory tract	FJ2982
FMA45662	lower respiratory tract	FJ2983
FMA45662	lower respiratory tract	FJ2984
FMA45662	lower respiratory tract	FJ2985
FMA45662	lower respiratory tract	FJ2986
FMA45662	lower respiratory tract	FJ2987
FMA45662	lower respiratory tract	FJ2988
FMA45662	lower respiratory tract	FJ2989
FMA45662	lower respiratory tract	FJ2990
FMA45662	lower respiratory tract	FJ2991
FMA45662	lower respiratory tract	FJ2992
FMA45662	lower respiratory tract	FJ2993
FMA45662	lower respiratory tract	FJ2994
FMA45662	lower respiratory tract	FJ2995
FMA45662	lower respiratory tract	FJ2996
FMA45662	lower respiratory tract	FJ2997
FMA45662	lower respiratory tract	FJ2998
FMA45662	lower respiratory tract	FJ2999
FMA45662	lower respiratory tract	FJ3000
FMA45662	lower respiratory tract	FJ3001
FMA45662	lower respiratory tract	FJ3002
FMA45662	lower respiratory tract	FJ3003
FMA45662	lower respiratory tract	FJ3004
FMA45662	lower respiratory tract	FJ3005
FMA45662	lower respiratory tract	FJ3006
FMA45662	lower respiratory tract	FJ3007
FMA45662	lower respiratory tract	FJ3008
FMA45662	lower respiratory tract	FJ3009
FMA45662	lower respiratory tract	FJ3010
FMA45662	lower respiratory tract	FJ3011
FMA45662	lower respiratory tract	FJ3012
FMA45662	lower respiratory tract	FJ3013
FMA45662	lower respiratory tract	FJ3014
FMA45662	lower respiratory tract	FJ3015
FMA45662	lower respiratory tract	FJ3016
FMA45662	lower respiratory tract	FJ3017
FMA45662	lower respiratory tract	FJ3018
FMA45662	lower respiratory tract	FJ3021
FMA45662	lower respiratory tract	FJ3022
FMA45662	lower respiratory tract	FJ3023
FMA45662	lower respiratory tract	FJ3024
FMA45662	lower respiratory tract	FJ3025
FMA45662	lower respiratory tract	FJ3026
FMA45662	lower respiratory tract	FJ3027
FMA45662	lower respiratory tract	FJ3028
FMA45662	lower respiratory tract	FJ3029
FMA45662	lower respiratory tract	FJ3030
FMA45662	lower respiratory tract	FJ3031
FMA45662	lower respiratory tract	FJ3032
FMA45662	lower respiratory tract	FJ3033
FMA45662	lower respiratory tract	FJ3034
FMA45662	lower respiratory tract	FJ3035
FMA45662	lower respiratory tract	FJ3036
FMA45662	lower respiratory tract	FJ3037
FMA45662	lower respiratory tract	FJ3038
FMA45662	lower respiratory tract	FJ3039
FMA45662	lower respiratory tract	FJ3041
FMA45662	lower respiratory tract	FJ3042
FMA45662	lower respiratory tract	FJ3043
FMA45662	lower respiratory tract	FJ3044
FMA45662	lower respiratory tract	FJ3045
FMA45662	lower respiratory tract	FJ3046
FMA45662	lower respiratory tract	FJ3047
FMA45662	lower respiratory tract	FJ3048
FMA45662	lower respiratory tract	FJ3049
FMA45662	lower respiratory tract	FJ3050
FMA45662	lower respiratory tract	FJ3051
FMA45662	lower respiratory tract	FJ3052
FMA45662	lower respiratory tract	FJ3053
FMA45662	lower respiratory tract	FJ3054
FMA45662	lower respiratory tract	FJ3055
FMA45662	lower respiratory tract	FJ3056
FMA45662	lower respiratory tract	FJ3057
FMA45662	lower respiratory tract	FJ3058
FMA45662	lower respiratory tract	FJ3059
FMA45662	lower respiratory tract	FJ3060
FMA45662	lower respiratory tract	FJ3061
FMA45662	lower respiratory tract	FJ3062
FMA45662	lower respiratory tract	FJ3063
FMA45662	lower respiratory tract	FJ3064
FMA45662	lower respiratory tract	FJ3065
FMA45662	lower respiratory tract	FJ3066
FMA45662	lower respiratory tract	FJ3067
FMA45662	lower respiratory tract	FJ3068
FMA45662	lower respiratory tract	FJ3069
FMA45662	lower respiratory tract	FJ3070
FMA45842	pulmonary arterial tree	FJ2041
FMA45842	pulmonary arterial tree	FJ2044
FMA45842	pulmonary arterial tree	FJ2881
FMA45842	pulmonary arterial tree	FJ2882
FMA45842	pulmonary arterial tree	FJ2883
FMA45842	pulmonary arterial tree	FJ2884
FMA45842	pulmonary arterial tree	FJ2885
FMA45842	pulmonary arterial tree	FJ2886
FMA45842	pulmonary arterial tree	FJ2887
FMA45842	pulmonary arterial tree	FJ2888
FMA45842	pulmonary arterial tree	FJ2889
FMA45842	pulmonary arterial tree	FJ2890
FMA45842	pulmonary arterial tree	FJ2891
FMA45842	pulmonary arterial tree	FJ2892
FMA45842	pulmonary arterial tree	FJ2893
FMA45842	pulmonary arterial tree	FJ2894
FMA45842	pulmonary arterial tree	FJ2895
FMA45842	pulmonary arterial tree	FJ2902
FMA45842	pulmonary arterial tree	FJ2903
FMA45842	pulmonary arterial tree	FJ2904
FMA45842	pulmonary arterial tree	FJ2905
FMA45842	pulmonary arterial tree	FJ2906
FMA45842	pulmonary arterial tree	FJ2907
FMA45842	pulmonary arterial tree	FJ2908
FMA45842	pulmonary arterial tree	FJ2909
FMA45842	pulmonary arterial tree	FJ2910
FMA45842	pulmonary arterial tree	FJ2911
FMA45842	pulmonary arterial tree	FJ2912
FMA45842	pulmonary arterial tree	FJ2913
FMA45842	pulmonary arterial tree	FJ2914
FMA45842	pulmonary arterial tree	FJ2915
FMA45842	pulmonary arterial tree	FJ2916
FMA45842	pulmonary arterial tree	FJ2917
FMA45842	pulmonary arterial tree	FJ2918
FMA45842	pulmonary arterial tree	FJ2919
FMA45842	pulmonary arterial tree	FJ2920
FMA45842	pulmonary arterial tree	FJ2921
FMA45842	pulmonary arterial tree	FJ2922
FMA45842	pulmonary arterial tree	FJ2923
FMA45842	pulmonary arterial tree	FJ2924
FMA45842	pulmonary arterial tree	FJ2966
FMA45842	pulmonary arterial tree	FJ2967
FMA45842	pulmonary arterial tree	FJ2968
FMA45842	pulmonary arterial tree	FJ2969
FMA45842	pulmonary arterial tree	FJ2970
FMA45842	pulmonary arterial tree	FJ2971
FMA45842	pulmonary arterial tree	FJ2972
FMA45842	pulmonary arterial tree	FJ2973
FMA45842	pulmonary arterial tree	FJ2974
FMA45842	pulmonary arterial tree	FJ2975
FMA45842	pulmonary arterial tree	FJ2976
FMA45842	pulmonary arterial tree	FJ2977
FMA45842	pulmonary arterial tree	FJ2978
FMA45842	pulmonary arterial tree	FJ2979
FMA45842	pulmonary arterial tree	FJ2980
FMA45842	pulmonary arterial tree	FJ2981
FMA45842	pulmonary arterial tree	FJ2982
FMA45842	pulmonary arterial tree	FJ2983
FMA45842	pulmonary arterial tree	FJ2984
FMA45842	pulmonary arterial tree	FJ2985
FMA45842	pulmonary arterial tree	FJ2986
FMA45842	pulmonary arterial tree	FJ2987
FMA45842	pulmonary arterial tree	FJ2988
FMA45842	pulmonary arterial tree	FJ2989
FMA45842	pulmonary arterial tree	FJ2990
FMA45842	pulmonary arterial tree	FJ2991
FMA45842	pulmonary arterial tree	FJ2992
FMA45842	pulmonary arterial tree	FJ2993
FMA45842	pulmonary arterial tree	FJ2994
FMA45842	pulmonary arterial tree	FJ2995
FMA45842	pulmonary arterial tree	FJ2996
FMA45842	pulmonary arterial tree	FJ2997
FMA45842	pulmonary arterial tree	FJ2998
FMA45842	pulmonary arterial tree	FJ2999
FMA45842	pulmonary arterial tree	FJ3000
FMA45842	pulmonary arterial tree	FJ3001
FMA45842	pulmonary arterial tree	FJ3002
FMA45842	pulmonary arterial tree	FJ3003
FMA45842	pulmonary arterial tree	FJ3004
FMA45842	pulmonary arterial tree	FJ3005
FMA45842	pulmonary arterial tree	FJ3006
FMA45842	pulmonary arterial tree	FJ3007
FMA45842	pulmonary arterial tree	FJ3008
FMA45842	pulmonary arterial tree	FJ3009
FMA45842	pulmonary arterial tree	FJ3010
FMA45842	pulmonary arterial tree	FJ3011
FMA45842	pulmonary arterial tree	FJ3012
FMA45842	pulmonary arterial tree	FJ3013
FMA45842	pulmonary arterial tree	FJ3014
FMA45842	pulmonary arterial tree	FJ3015
FMA45842	pulmonary arterial tree	FJ3016
FMA45842	pulmonary arterial tree	FJ3017
FMA45842	pulmonary arterial tree	FJ3018
FMA45842	pulmonary arterial tree	FJ3019
FMA45847	portal venous tree	FJ1853
FMA45847	portal venous tree	FJ1893
FMA45847	portal venous tree	FJ1913
FMA45847	portal venous tree	FJ1914
FMA45847	portal venous tree	FJ2404
FMA45847	portal venous tree	FJ2405
FMA45847	portal venous tree	FJ3073
FMA45847	portal venous tree	FJ3074
FMA45847	portal venous tree	FJ3082
FMA45847	portal venous tree	FJ3102
FMA45847	portal venous tree	FJ3111
FMA45847	portal venous tree	FJ3112
FMA45847	portal venous tree	FJ3113
FMA45847	portal venous tree	FJ3122
FMA45847	portal venous tree	FJ3124
FMA45847	portal venous tree	FJ3125
FMA45847	portal venous tree	FJ3126
FMA45847	portal venous tree	FJ3127
FMA45847	portal venous tree	FJ3128
FMA45874	abdominal part of right pectoralis major	FJ1446
FMA45875	abdominal part of left pectoralis major	FJ1446M
FMA46448	frontal part of head	FJ1744
FMA46448	frontal part of head	FJ1745
FMA46448	frontal part of head	FJ1787
FMA46448	frontal part of head	FJ1788
FMA46448	frontal part of head	FJ1800
FMA46448	frontal part of head	FJ1801
FMA46448	frontal part of head	FJ1833
FMA46448	frontal part of head	FJ1834
FMA46472	nose	FJ2554
FMA46472	nose	FJ2555
FMA46472	nose	FJ2556
FMA46472	nose	FJ2557
FMA46472	nose	FJ2558
FMA46472	nose	FJ3263
FMA46472	nose	FJ3272
FMA46472	nose	FJ3369
FMA46472	nose	FJ3378
FMA46472	nose	FJ3395
FMA46565	skull	FJ1282
FMA46565	skull	FJ1285
FMA46565	skull	FJ1286
FMA46565	skull	FJ1289
FMA46565	skull	FJ1297
FMA46565	skull	FJ1299
FMA46565	skull	FJ1305
FMA46565	skull	FJ1317
FMA46565	skull	FJ1320
FMA46565	skull	FJ1331
FMA46565	skull	FJ1336
FMA46565	skull	FJ1337
FMA46565	skull	FJ1340
FMA46565	skull	FJ1348
FMA46565	skull	FJ1350
FMA46565	skull	FJ1356
FMA46565	skull	FJ1368
FMA46565	skull	FJ1371
FMA46565	skull	FJ1382
FMA46565	skull	FJ2772
FMA46565	skull	FJ3199
FMA46565	skull	FJ3200
FMA46565	skull	FJ3201
FMA46565	skull	FJ3263
FMA46565	skull	FJ3265
FMA46565	skull	FJ3269
FMA46565	skull	FJ3272
FMA46565	skull	FJ3273
FMA46565	skull	FJ3274
FMA46565	skull	FJ3281
FMA46565	skull	FJ3287
FMA46565	skull	FJ3289
FMA46565	skull	FJ3309
FMA46565	skull	FJ3369
FMA46565	skull	FJ3371
FMA46565	skull	FJ3375
FMA46565	skull	FJ3378
FMA46565	skull	FJ3379
FMA46565	skull	FJ3380
FMA46565	skull	FJ3386
FMA46565	skull	FJ3392
FMA46565	skull	FJ3394
FMA46565	skull	FJ3395
FMA46728	right levator veli palatini	FJ2753
FMA46729	left levator veli palatini	FJ2741
FMA46731	right tensor veli palatini	FJ2760
FMA46732	left tensor veli palatini	FJ2748
FMA46733	uvular muscle	FJ2762
FMA49044	right superior rectus	FJ1374
FMA49045	left superior rectus	FJ1323
FMA49046	right inferior rectus	FJ1346
FMA49047	left inferior rectus	FJ1295
FMA49048	right levator palpebrae superioris	FJ1357
FMA49049	left levator palpebrae superioris	FJ1306
FMA49050	right inferior oblique	FJ1345
FMA49051	left inferior oblique	FJ1294
FMA49052	right superior oblique	FJ1373
FMA49053	left superior oblique	FJ1322
FMA49054	right lateral rectus	FJ1355
FMA49055	left lateral rectus	FJ1304
FMA49056	right medial rectus	FJ1359
FMA49057	left medial rectus	FJ1308
FMA49177	upper gastrointestinal tract	FJ2563
FMA49177	upper gastrointestinal tract	FJ2564
FMA49177	upper gastrointestinal tract	FJ2573
